t,nx01_global_err_m,nx02_global_err_m,inter_agent_err_m,nx01_theta_deg,nx02_theta_deg
1788409883.7024133,0.5883260919466078,0.5886888153225263,0.003653065150261443,0.0,0.0
1788409883.712393,0.5883260919466078,0.5886888153225263,0.003653065150261443,0.0,0.0
1788409883.7224867,0.5883260919466078,0.5886888153225263,0.003653065150261443,0.0,0.0
1788409883.732286,0.5883250100117962,0.5886900951621844,0.0036550904410753418,0.0,0.0
1788409883.7422931,0.5883169001260987,0.5886920235354348,0.003636576396432973,0.0,0.0
1788409883.7523866,0.5883158108886585,0.5886926637225703,0.00363850844765736,0.0,0.0
1788409883.7623591,0.5883158108886585,0.5886926637225703,0.00363850844765736,0.0,0.0
1788409883.7723196,0.5883158108886585,0.5886926637225703,0.00363850844765736,0.0,0.0
1788409883.7822871,0.5883143744882947,0.5886932104797915,0.0036400199514947606,0.0,0.0
1788409883.7923777,0.5883113174764043,0.5886950169557429,0.0036431082544740715,0.0,0.0
1788409883.8023489,0.5883071318656223,0.5887704770433978,0.0036426491857154564,0.0,0.0
1788409883.8123696,0.5883071318656223,0.5887713624912514,0.0036432110581876773,0.0,0.0
1788409883.8223834,0.5883071318656223,0.5887713624912514,0.0036432110581876773,0.0,0.0
1788409883.832354,0.5883071318656223,0.5887713624912514,0.0036432110581876773,0.0,0.0
1788409883.8423018,0.5883030340595832,0.5887750428481434,0.003646681547631052,0.0,0.0
1788409883.8523629,0.5883644670119773,0.5887807093307058,0.0036018030676089625,0.0,0.0
